sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_05012,10,30,B,いぬ,イヌ,犬,イヌ,いぬ,名詞-普通名詞-一般,,,和,,,469
50-虎寛1792_05012,30,70,I,やまぶし,ヤマブシ,山伏,ヤマブシ,やまぶし,名詞-普通名詞-一般,,,和,,,469
50-虎寛1792_05012,70,80,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,出家,469
50-虎寛1792_05012,80,90,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,出家,469
50-虎寛1792_05012,90,100,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,出家,469
50-虎寛1792_05012,100,120,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,出家,469
50-虎寛1792_05012,120,130,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,出家,469
50-虎寛1792_05012,130,150,I,住居,スマイ,住まい,スマイ,住居,名詞-普通名詞-一般,,,和,会話,出家,469
50-虎寛1792_05012,150,170,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,出家,469
50-虎寛1792_05012,170,190,I,出家,シュッケ,出家,シュッケ,出家,名詞-普通名詞-サ変可能,,,漢,会話,出家,469
50-虎寛1792_05012,190,200,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,出家,469
50-虎寛1792_05012,200,230,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,出家,469
50-虎寛1792_05012,230,240,I,。,,。,,。,補助記号-句点,,,記号,会話,出家,469
50-虎寛1792_05012,240,260,B,今朝,ケサ,今朝,ケサ,今朝,名詞-普通名詞-副詞可能,,,和,会話,出家,469
50-虎寛1792_05012,260,270,I,去,サル,然る,サル,去,動詞-一般,文語ラ行変格,連体形-一般,和,会話,出家,469
50-虎寛1792_05012,270,280,I,方,カタ,方,カタ,方,名詞-普通名詞-助数詞可能,,,和,会話,出家,469
50-虎寛1792_05012,280,290,I,へ,ヘ,へ,エ,へ,助詞-格助詞,,,和,会話,出家,469
