sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_06019,10,20,B,猿,サル,猿,サル,猿,名詞-普通名詞-一般,,,和,,,152
50-虎寛1792_06019,20,50,I,ざとう,ザトウ,座頭,ザトー,ざとう,名詞-普通名詞-一般,,,漢,,,152
50-虎寛1792_06019,50,60,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,シテ,152
50-虎寛1792_06019,60,70,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,152
50-虎寛1792_06019,70,80,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,シテ,152
50-虎寛1792_06019,80,100,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,シテ,152
50-虎寛1792_06019,100,110,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,110,130,I,住居,スマイ,住まい,スマイ,住居,名詞-普通名詞-一般,,,和,会話,シテ,152
50-虎寛1792_06019,130,150,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,シテ,152
50-虎寛1792_06019,150,170,I,勾当,コウトウ,勾当,コートー,勾当,名詞-普通名詞-一般,,,漢,会話,シテ,152
50-虎寛1792_06019,170,180,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,シテ,152
50-虎寛1792_06019,180,210,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,シテ,152
50-虎寛1792_06019,210,220,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,152
50-虎寛1792_06019,220,240,B,承れ,ウケタマワル,承る,ウケタマワレ,承れ,動詞-一般,文語四段-ラ行,已然形-一般,和,会話,シテ,152
50-虎寛1792_06019,240,250,I,ば,バ,ば,バ,ば,助詞-接続助詞,,,和,会話,シテ,152
50-虎寛1792_06019,250,280,I,四方山,ヨモヤマ,四方山,ヨモヤマ,四方山,名詞-普通名詞-一般,,,和,会話,シテ,152
50-虎寛1792_06019,280,290,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,290,310,I,花盛,ハナザカリ,花盛り,ハナザカリ,花盛,名詞-普通名詞-一般,,,和,会話,シテ,152
50-虎寛1792_06019,310,330,I,じや,ジャ,じゃ,ジャ,じや,助動詞,助動詞-ジャ,終止形-一般,和,会話,シテ,152
50-虎寛1792_06019,330,340,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,340,350,I,申,モウス,申す,モース,申,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,シテ,152
50-虎寛1792_06019,350,360,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,360,370,I,依,ヨル,因る,ヨッ,依,動詞-一般,文語四段-ラ行,連用形-促音便,和,会話,シテ,152
50-虎寛1792_06019,370,380,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,シテ,152
50-虎寛1792_06019,380,390,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,152
50-虎寛1792_06019,390,410,I,今日,コンニチ,今日,コンニチ,今日,名詞-普通名詞-副詞可能,,,漢,会話,シテ,152
50-虎寛1792_06019,410,420,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,152
50-虎寛1792_06019,420,440,I,花見,ハナミ,花見,ハナミ,花見,名詞-普通名詞-一般,,,和,会話,シテ,152
50-虎寛1792_06019,440,450,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,450,460,I,参,マイル,参る,マイラ,参,動詞-非自立可能,文語四段-ラ行,未然形-一般,和,会話,シテ,152
50-虎寛1792_06019,460,470,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,会話,シテ,152
50-虎寛1792_06019,470,480,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,480,500,I,存る,ゾンズル,存ずる,ゾンズル,存る,動詞-一般,文語サ行変格,連体形-一般,混,会話,シテ,152
50-虎寛1792_06019,500,510,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,152
50-虎寛1792_06019,510,520,B,先,マズ,先ず,マズ,先,副詞,,,和,会話,シテ,152
50-虎寛1792_06019,520,530,I,女,オンナ,女,オンナ,女,名詞-普通名詞-一般,,,和,会話,シテ,152
50-虎寛1792_06019,530,550,I,ども,ドモ,共,ドモ,ども,接尾辞-名詞的-一般,,,和,会話,シテ,152
50-虎寛1792_06019,550,560,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,560,590,I,呼出い,ヨビイダス,呼び出だす,ヨビイダイ,呼出い,動詞-一般,文語四段-サ行,連用形-イ音便,和,会話,シテ,152
50-虎寛1792_06019,590,600,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,シテ,152
50-虎寛1792_06019,600,620,I,談合,ダンゴウ,談合,ダンコー,談合,名詞-普通名詞-サ変可能,,,漢,会話,シテ,152
50-虎寛1792_06019,620,630,I,致,イタス,致す,イタサ,致,動詞-非自立可能,文語四段-サ行,未然形-一般,和,会話,シテ,152
50-虎寛1792_06019,630,640,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,会話,シテ,152
50-虎寛1792_06019,640,650,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,152
50-虎寛1792_06019,650,670,B,いや,イヤ,いや,イヤ,イヤ,感動詞-一般,,,和,会話,シテ,152
50-虎寛1792_06019,670,710,I,なう〳〵,ノウノウ,のうのう,ノーノー,なう〳〵,副詞,,,和,会話,シテ,152
50-虎寛1792_06019,710,720,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,152
50-虎寛1792_06019,720,730,I,是,コレ,此れ,コレ,是,代名詞,,,和,会話,シテ,152
50-虎寛1792_06019,730,740,I,の,ノ,の,ノ,の,助詞-準体助詞,,,和,会話,シテ,152
50-虎寛1792_06019,740,750,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,152
50-虎寛1792_06019,750,760,I,内,ウチ,内,ウチ,内,名詞-普通名詞-副詞可能,,,和,会話,シテ,152
50-虎寛1792_06019,760,770,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,770,780,I,居,イル,居る,イ,居,動詞-非自立可能,文語上一段-ワ行,未然形-一般,和,会話,シテ,152
50-虎寛1792_06019,780,820,I,さします,サセマス,させます,サシマス,さします,助動詞,文語四段-サ行,連体形-一般,和,会話,シテ,152
50-虎寛1792_06019,820,830,I,か,カ,か,カ,か,助詞-終助詞,,,和,会話,シテ,152
50-虎寛1792_06019,830,840,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,152
50-虎寛1792_06019,840,870,B,わらは,ワラワ,妾,ワラワ,わらは,代名詞,,,和,会話,女,152
50-虎寛1792_06019,870,880,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,女,152
50-虎寛1792_06019,880,890,I,用,ヨウ,用,ヨー,用,名詞-普通名詞-一般,,,漢,会話,女,152
50-虎寛1792_06019,890,910,I,有り,アル,有る,アリ,有り,動詞-非自立可能,文語ラ行変格,連用形-一般,和,会話,女,152
50-虎寛1792_06019,910,930,I,さう,ソウ,そう,ソー,さう,形状詞-助動詞語幹,,,和,会話,女,152
50-虎寛1792_06019,930,940,I,に,ナリ,なり,ニ,に,助動詞,文語助動詞-ナリ-断定,連用形-ニ,和,会話,女,152
50-虎寛1792_06019,940,950,I,呼,ヨブ,呼ぶ,ヨビ,呼,動詞-一般,文語四段-バ行,連用形-一般,和,会話,女,152
50-虎寛1792_06019,950,960,I,せ,セル,せる,セ,せ,助動詞,文語下二段-サ行,未然形-一般,和,会話,女,152
50-虎寛1792_06019,960,990,I,らるる,ラレル,られる,ラルル,らるゝ,助動詞,文語下二段-ラ行,連体形-一般,和,会話,女,152
50-虎寛1792_06019,990,1000,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,女,152
50-虎寛1792_06019,1000,1020,I,何事,ナニゴト,何事,ナニゴト,何事,名詞-普通名詞-一般,,,和,会話,女,152
50-虎寛1792_06019,1020,1030,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,女,152
50-虎寛1792_06019,1030,1060,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,女,152
50-虎寛1792_06019,1060,1070,I,。,,。,,。,補助記号-句点,,,記号,会話,女,152
50-虎寛1792_06019,1070,1090,B,ちと,チョット,一寸,チト,ちと,副詞,,,和,会話,シテ,152
50-虎寛1792_06019,1090,1100,I,用,ヨウ,用,ヨー,用,名詞-普通名詞-一般,,,漢,会話,シテ,152
50-虎寛1792_06019,1100,1110,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,1110,1120,I,事,コト,事,コト,事,名詞-普通名詞-一般,,,和,会話,シテ,152
50-虎寛1792_06019,1120,1130,I,が,ガ,が,ガ,が,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,1130,1150,I,有る,アル,有る,アル,有る,動詞-非自立可能,文語ラ行変格,連体形-一般,和,会話,シテ,152
50-虎寛1792_06019,1150,1160,I,程,ホド,程,ホド,程,名詞-普通名詞-副詞可能,,,和,会話,シテ,152
50-虎寛1792_06019,1160,1170,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,152
50-虎寛1792_06019,1170,1190,I,斯う,コウ,こう,コー,斯う,副詞,,,和,会話,シテ,152
50-虎寛1792_06019,1190,1210,I,通ら,トオル,通る,トーラ,通ら,動詞-一般,文語四段-ラ行,未然形-一般,和,会話,シテ,152
50-虎寛1792_06019,1210,1230,I,しめ,シモ,しも,シメ,しめ,助動詞,文語助動詞-シモ,命令形,和,会話,シテ,152
