sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_03023,10,30,B,たち,タチ,太刀,タチ,たち,名詞-普通名詞-一般,,,和,,,163
50-虎寛1792_03023,30,50,I,ばひ,バイ,ばい,バイ,ばひ,名詞-普通名詞-一般,,,和,,,163
50-虎寛1792_03023,50,60,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,主,163
50-虎寛1792_03023,60,70,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,主,163
50-虎寛1792_03023,70,80,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,主,163
50-虎寛1792_03023,80,100,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,主,163
50-虎寛1792_03023,100,110,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,主,163
50-虎寛1792_03023,110,130,I,住居,スマイ,住まい,スマイ,住居,名詞-普通名詞-一般,,,和,会話,主,163
50-虎寛1792_03023,130,150,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,主,163
50-虎寛1792_03023,150,160,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,主,163
50-虎寛1792_03023,160,170,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,主,163
50-虎寛1792_03023,170,200,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,主,163
50-虎寛1792_03023,200,210,I,。,,。,,。,補助記号-句点,,,記号,会話,主,163
50-虎寛1792_03023,210,230,B,今日,コンニチ,今日,コンニチ,今日,名詞-普通名詞-副詞可能,,,漢,会話,主,163
50-虎寛1792_03023,230,240,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,主,163
50-虎寛1792_03023,240,260,I,北野,キタノ,キタノ,キタノ,北野,名詞-固有名詞-地名-一般,,,固,会話,主,163
50-虎寛1792_03023,260,270,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,主,163
50-虎寛1792_03023,270,280,I,御,オ,御,オ,御,接頭辞,,,和,会話,主,163
50-虎寛1792_03023,280,300,I,手水,チョウズ,手水,チョーズ,手水,名詞-普通名詞-一般,,,和,会話,主,163
50-虎寛1792_03023,300,310,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,主,163
50-虎寛1792_03023,310,320,I,会,カイ,会,カイ,会,名詞-普通名詞-一般,,,漢,会話,主,163
50-虎寛1792_03023,320,330,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,主,163
50-虎寛1792_03023,330,360,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,連体形-一般,混,会話,主,163
50-虎寛1792_03023,360,370,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,主,163
50-虎寛1792_03023,370,380,I,依,ヨル,因る,ヨッ,依,動詞-一般,文語四段-ラ行,連用形-促音便,和,会話,主,163
50-虎寛1792_03023,380,390,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,主,163
50-虎寛1792_03023,390,400,I,、,,、,,、,補助記号-読点,,,記号,会話,主,163
50-虎寛1792_03023,400,420,I,参詣,サンケイ,参詣,サンケー,参詣,名詞-普通名詞-サ変可能,,,漢,会話,主,163
50-虎寛1792_03023,420,430,I,致,イタス,致す,イタサ,致,動詞-非自立可能,文語四段-サ行,未然形-一般,和,会話,主,163
50-虎寛1792_03023,430,440,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,会話,主,163
50-虎寛1792_03023,440,450,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,主,163
50-虎寛1792_03023,450,470,I,存る,ゾンズル,存ずる,ゾンズル,存る,動詞-一般,文語サ行変格,連体形-一般,混,会話,主,163
50-虎寛1792_03023,470,480,I,。,,。,,。,補助記号-句点,,,記号,会話,主,163
50-虎寛1792_03023,480,490,B,先,マズ,先ず,マズ,先,副詞,,,和,会話,主,163
50-虎寛1792_03023,490,510,I,太郎,タロウ,太郎,タロー,太郎,名詞-普通名詞-一般,,,漢,会話,主,163
50-虎寛1792_03023,510,550,I,くはじや,カジャ,冠者,カジャ,くはじや,名詞-普通名詞-一般,,,漢,会話,主,163
50-虎寛1792_03023,550,560,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,主,163
50-虎寛1792_03023,560,590,I,呼出い,ヨビイダス,呼び出だす,ヨビイダイ,呼出い,動詞-一般,文語四段-サ行,連用形-イ音便,和,会話,主,163
50-虎寛1792_03023,590,600,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,主,163
50-虎寛1792_03023,600,620,I,申付,モウシツケル,申し付ける,モーシツケ,申付,動詞-一般,文語下二段-カ行,未然形-一般,和,会話,主,163
50-虎寛1792_03023,620,630,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,会話,主,163
50-虎寛1792_03023,630,640,I,。,,。,,。,補助記号-句点,,,記号,会話,主,163
50-虎寛1792_03023,640,650,B,常,ツネ,常,ツネ,常,名詞-普通名詞-一般,,,和,割書き,,163
50-虎寛1792_03023,650,660,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,割書き,,163
