sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_07017,10,50,B,むねつき,ムナツキ,胸突き,ムネツキ,むねつき,名詞-普通名詞-一般,,,和,,,278
50-虎寛1792_07017,50,60,B,初,ハジメ,初め,ハジメ,初,名詞-普通名詞-副詞可能,,,和,割書き,,278
50-虎寛1792_07017,60,70,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,割書き,,278
50-虎寛1792_07017,70,80,I,八,ハチ,八,ハチ,八,名詞-数詞,,,漢,割書き,,278
50-虎寛1792_07017,80,90,I,句,ク,句,ク,句,名詞-普通名詞-一般,,,漢,割書き,,278
50-虎寛1792_07017,90,110,I,連歌,レンガ,連歌,レンガ,連歌,名詞-普通名詞-一般,,,漢,割書き,,278
50-虎寛1792_07017,110,120,I,と,ト,と,ト,と,助詞-格助詞,,,和,割書き,,278
50-虎寛1792_07017,120,140,I,同断,ドウダン,同断,ドーダン,同断,名詞-普通名詞-一般,,,漢,割書き,,278
50-虎寛1792_07017,140,150,I,。,,。,,。,補助記号-句点,,,記号,割書き,,278
50-虎寛1792_07017,150,180,B,作り声,ツクリゴエ,作り声,ツクリゴエ,作り声,名詞-普通名詞-一般,,,和,会話,アド,278
50-虎寛1792_07017,180,190,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,アド,278
50-虎寛1792_07017,190,210,I,致い,イタス,致す,イタイ,致い,動詞-非自立可能,文語四段-サ行,連用形-イ音便,和,会話,アド,278
50-虎寛1792_07017,210,220,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,アド,278
50-虎寛1792_07017,220,240,I,案内,アンナイ,案内,アンナイ,案内,名詞-普通名詞-サ変可能,,,漢,会話,アド,278
50-虎寛1792_07017,240,250,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,アド,278
50-虎寛1792_07017,250,260,I,乞,コウ,請う,コワ,乞,動詞-一般,文語四段-ハ行,未然形-一般,和,会話,アド,278
50-虎寛1792_07017,260,270,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,会話,アド,278
50-虎寛1792_07017,270,280,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,アド,278
50-虎寛1792_07017,280,300,I,存る,ゾンズル,存ずる,ゾンズル,存る,動詞-一般,文語サ行変格,連体形-一般,混,会話,アド,278
50-虎寛1792_07017,300,310,I,。,,。,,。,補助記号-句点,,,記号,会話,アド,278
50-虎寛1792_07017,310,330,B,物申,モノモウ,もの申,モノモー,物申,感動詞-一般,,,和,会話,アド,278
50-虎寛1792_07017,330,340,I,、,,、,,、,補助記号-読点,,,記号,会話,アド,278
50-虎寛1792_07017,340,360,I,案内,アンナイ,案内,アンナイ,案内,名詞-普通名詞-サ変可能,,,漢,会話,アド,278
50-虎寛1792_07017,360,370,I,申,モシ,もし,モーシ,申,感動詞-一般,,,和,会話,アド,278
50-虎寛1792_07017,370,380,I,。,,。,,。,補助記号-句点,,,記号,会話,アド,278
50-虎寛1792_07017,380,400,B,はあ,ハア,はあ,ハー,ハア,感動詞-一般,,,和,会話,シテ,278
50-虎寛1792_07017,400,410,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,278
50-虎寛1792_07017,410,420,I,表,オモテ,表,オモテ,表,名詞-普通名詞-一般,,,和,会話,シテ,278
50-虎寛1792_07017,420,430,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,278
50-虎寛1792_07017,430,450,I,物申,モノモウ,もの申,モノモー,物申,感動詞-一般,,,和,会話,シテ,278
50-虎寛1792_07017,450,460,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,シテ,278
50-虎寛1792_07017,460,480,I,有る,アル,有る,アル,有る,動詞-非自立可能,文語ラ行変格,連体形-一般,和,会話,シテ,278
50-虎寛1792_07017,480,490,I,が,ガ,が,ガ,が,助詞-接続助詞,,,和,会話,シテ,278
50-虎寛1792_07017,490,500,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,278
50-虎寛1792_07017,500,520,I,あれ,アレ,彼れ,アレ,あれ,代名詞,,,和,会話,シテ,278
50-虎寛1792_07017,520,530,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,278
50-虎寛1792_07017,530,540,I,慥,タシカ,確か,タシカ,慥,形状詞-一般,,,和,会話,シテ,278
50-虎寛1792_07017,540,550,I,に,ナリ,なり,ニ,に,助動詞,文語助動詞-ナリ-断定,連用形-ニ,和,会話,シテ,278
50-虎寛1792_07017,550,560,I,誰,ダレ,誰,タレ,誰,代名詞,,,和,会話,シテ,278
50-虎寛1792_07017,560,570,I,殿,ドノ,殿,ドノ,殿,接尾辞-名詞的-一般,,,和,会話,シテ,278
50-虎寛1792_07017,570,580,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,シテ,278
50-虎寛1792_07017,580,590,I,声,コエ,声,コエ,声,名詞-普通名詞-一般,,,和,会話,シテ,278
50-虎寛1792_07017,590,600,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,シテ,278
50-虎寛1792_07017,600,630,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,シテ,278
50-虎寛1792_07017,630,640,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,278
50-虎寛1792_07017,640,650,B,又,マタ,又,マタ,又,接続詞,,,和,会話,シテ,278
50-虎寛1792_07017,650,660,I,例,レイ,例,レー,例,名詞-普通名詞-一般,,,漢,会話,シテ,278
50-虎寛1792_07017,660,670,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,シテ,278
50-虎寛1792_07017,670,690,I,算用,サンヨウ,算用,サンヨー,算用,名詞-普通名詞-サ変可能,,,漢,会話,シテ,278
