sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_07013,10,40,B,あはせ,アワセ,合わせ,アワセ,あはせ,名詞-普通名詞-一般,,,和,,,254
50-虎寛1792_07013,40,60,I,がき,カキ,柿,ガキ,がき,名詞-普通名詞-一般,,,和,,,254
50-虎寛1792_07013,60,70,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,立頭,254
50-虎寛1792_07013,70,80,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,立頭,254
50-虎寛1792_07013,80,90,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,立頭,254
50-虎寛1792_07013,90,110,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,立頭,254
50-虎寛1792_07013,110,120,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,立頭,254
50-虎寛1792_07013,120,140,I,住居,スマイ,住まい,スマイ,住居,名詞-普通名詞-一般,,,和,会話,立頭,254
50-虎寛1792_07013,140,160,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,立頭,254
50-虎寛1792_07013,160,170,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,立頭,254
50-虎寛1792_07013,170,180,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,立頭,254
50-虎寛1792_07013,180,210,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,立頭,254
50-虎寛1792_07013,210,220,I,。,,。,,。,補助記号-句点,,,記号,会話,立頭,254
50-虎寛1792_07013,220,240,B,承れ,ウケタマワル,承る,ウケタマワレ,承れ,動詞-一般,文語四段-ラ行,已然形-一般,和,会話,立頭,254
50-虎寛1792_07013,240,250,I,ば,バ,ば,バ,ば,助詞-接続助詞,,,和,会話,立頭,254
50-虎寛1792_07013,250,270,I,宇治,ウジ,ウジ,ウジ,宇治,名詞-固有名詞-地名-一般,,,固,会話,立頭,254
50-虎寛1792_07013,270,280,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,立頭,254
50-虎寛1792_07013,280,300,I,彼方,アナタ,彼方,アナタ,彼方,代名詞,,,和,会話,立頭,254
50-虎寛1792_07013,300,310,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,立頭,254
50-虎寛1792_07013,310,320,I,柿,カキ,柿,カキ,柿,名詞-普通名詞-一般,,,和,会話,立頭,254
50-虎寛1792_07013,320,330,I,が,ガ,が,ガ,が,助詞-格助詞,,,和,会話,立頭,254
50-虎寛1792_07013,330,360,I,大なり,オオナリ,大成り,オーナリ,大なり,名詞-普通名詞-一般,,,和,会話,立頭,254
50-虎寛1792_07013,360,380,I,致い,イタス,致す,イタイ,致い,動詞-非自立可能,文語四段-サ行,連用形-イ音便,和,会話,立頭,254
50-虎寛1792_07013,380,390,I,た,タ,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,会話,立頭,254
