sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_02011,10,20,B,雁,ガン,雁,ガン,雁,名詞-普通名詞-一般,,,漢,,,280
50-虎寛1792_02011,20,50,I,つぶて,ツブテ,飛礫,ツブテ,つぶて,名詞-普通名詞-一般,,,和,,,280
50-虎寛1792_02011,50,60,B,雁,ガン,雁,ガン,雁,名詞-普通名詞-一般,,,漢,割書き,,280
50-虎寛1792_02011,60,80,I,をば,ヲバ,をば,オバ,をば,助詞-格助詞,,,和,割書き,,280
50-虎寛1792_02011,80,90,I,初,ハジメ,初め,ハジメ,初,名詞-普通名詞-副詞可能,,,和,割書き,,280
50-虎寛1792_02011,90,110,I,より,ヨリ,より,ヨリ,より,助詞-格助詞,,,和,割書き,,280
50-虎寛1792_02011,110,130,I,大臣,ダイジン,大臣,ダイジン,大臣,名詞-普通名詞-一般,,,漢,割書き,,280
50-虎寛1792_02011,130,140,I,柱,ハシラ,柱,バシラ,柱,名詞-普通名詞-一般,,,和,割書き,,280
50-虎寛1792_02011,140,150,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,割書き,,280
50-虎寛1792_02011,150,170,I,もと,モト,下,モト,もと,名詞-普通名詞-副詞可能,,,和,割書き,,280
50-虎寛1792_02011,170,180,I,へ,ヘ,へ,エ,へ,助詞-格助詞,,,和,割書き,,280
50-虎寛1792_02011,180,200,I,出し,イダス,出だす,イダシ,出し,動詞-非自立可能,文語四段-サ行,連用形-一般,和,割書き,,280
50-虎寛1792_02011,200,220,I,おく,オク,置く,オク,おく,動詞-非自立可能,文語四段-カ行,終止形-一般,和,割書き,,280
50-虎寛1792_02011,220,230,I,。,,。,,。,補助記号-句点,,,記号,割書き,,280
50-虎寛1792_02011,230,240,B,尤,モットモ,最も,モットモ,尤,副詞,,,和,割書き,,280
50-虎寛1792_02011,240,260,I,大臣,ダイジン,大臣,ダイジン,大臣,名詞-普通名詞-一般,,,漢,割書き,,280
