sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_06008,10,40,B,ぢざう,ジゾウ,地蔵,ジゾー,ぢざう,名詞-普通名詞-一般,,,漢,,,65
50-虎寛1792_06008,40,60,I,まひ,マイ,まい,マイ,まひ,助動詞,助動詞-マイ,終止形-一般,和,,,65
50-虎寛1792_06008,60,80,B,次第,シダイ,次第,シダイ,次第,名詞-普通名詞-副詞可能,,,漢,割書き,,65
50-虎寛1792_06008,80,90,B,我,ワレ,我,ワレ,我,代名詞,,,和,会話,シテ,65
50-虎寛1792_06008,90,100,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,65
50-虎寛1792_06008,100,110,I,仏,ホトケ,仏,ホトケ,仏,名詞-普通名詞-一般,,,和,会話,シテ,65
50-虎寛1792_06008,110,120,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,120,150,I,おもへ,オモウ,思う,オモエ,おもへ,動詞-一般,文語四段-ハ行,已然形-一般,和,会話,シテ,65
50-虎寛1792_06008,150,170,I,ども,ドモ,ども,ドモ,ども,助詞-接続助詞,,,和,会話,シテ,65
50-虎寛1792_06008,170,180,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,65
50-虎寛1792_06008,180,200,I,〳〵,,〳〵,,〳〵,補助記号-一般,,,記号,会話,シテ,65
50-虎寛1792_06008,200,210,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,65
50-虎寛1792_06008,210,220,I,人,ヒト,人,ヒト,人,名詞-普通名詞-一般,,,和,会話,シテ,65
50-虎寛1792_06008,220,230,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,65
50-虎寛1792_06008,230,240,I,何,ナニ,何,ナニ,何,代名詞,,,和,会話,シテ,65
50-虎寛1792_06008,240,250,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,250,260,I,か,カ,か,カ,か,助詞-係助詞,,,和,会話,シテ,65
50-虎寛1792_06008,260,280,I,思ふ,オモウ,思う,オモウ,思ふ,動詞-一般,文語四段-ハ行,終止形-一般,和,会話,シテ,65
50-虎寛1792_06008,280,300,I,らん,ラム,らむ,ラン,らん,助動詞,文語助動詞-ラム,連体形-撥音便,和,会話,シテ,65
50-虎寛1792_06008,300,310,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,65
50-虎寛1792_06008,310,320,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,シテ,65
50-虎寛1792_06008,320,330,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,65
50-虎寛1792_06008,330,350,I,坂東,バンドウ,バンドウ,バンドー,坂東,名詞-固有名詞-地名-一般,,,固,会話,シテ,65
50-虎寛1792_06008,350,360,I,方,カタ,方,カタ,方,名詞-普通名詞-助数詞可能,,,和,会話,シテ,65
50-虎寛1792_06008,360,370,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,370,390,I,出家,シュッケ,出家,シュッケ,出家,名詞-普通名詞-サ変可能,,,漢,会話,シテ,65
50-虎寛1792_06008,390,400,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,シテ,65
50-虎寛1792_06008,400,430,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,シテ,65
50-虎寛1792_06008,430,440,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,65
50-虎寛1792_06008,440,450,B,某,ソレガシ,某,ソレガシ,某,代名詞,,,和,会話,シテ,65
50-虎寛1792_06008,450,480,I,いまだ,イマダ,未だ,イマダ,いまだ,副詞,,,和,会話,シテ,65
50-虎寛1792_06008,480,500,I,上方,カミガタ,上方,カミガタ,上方,名詞-普通名詞-一般,,,和,会話,シテ,65
50-虎寛1792_06008,500,510,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,510,530,I,見物,ケンブツ,見物,ケンブツ,見物,名詞-普通名詞-サ変可能,,,漢,会話,シテ,65
50-虎寛1792_06008,530,550,I,致さ,イタス,致す,イタサ,致さ,動詞-非自立可能,文語四段-サ行,未然形-一般,和,会話,シテ,65
50-虎寛1792_06008,550,560,I,ぬ,ズ,ず,ヌ,ぬ,助動詞,文語助動詞-ズ,連体形-一般,和,会話,シテ,65
50-虎寛1792_06008,560,570,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,570,580,I,依,ヨル,因る,ヨッ,依,動詞-一般,文語四段-ラ行,連用形-促音便,和,会話,シテ,65
50-虎寛1792_06008,580,590,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,シテ,65
50-虎寛1792_06008,590,600,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,65
50-虎寛1792_06008,600,610,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,シテ,65
50-虎寛1792_06008,610,620,I,度,タビ,度,タビ,度,名詞-普通名詞-助数詞可能,,,和,会話,シテ,65
50-虎寛1792_06008,620,660,I,おもひ立,オモイタツ,思い立つ,オモイタチ,おもひ立,動詞-一般,文語四段-タ行,連用形-一般,和,会話,シテ,65
50-虎寛1792_06008,660,670,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,65
50-虎寛1792_06008,670,680,I,都,ミヤコ,都,ミヤコ,都,名詞-普通名詞-一般,,,和,会話,シテ,65
50-虎寛1792_06008,680,690,I,へ,ヘ,へ,エ,へ,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,690,710,I,登り,ノボル,上る,ノボリ,登り,動詞-一般,文語四段-ラ行,連用形-一般,和,会話,シテ,65
50-虎寛1792_06008,710,720,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,65
50-虎寛1792_06008,720,760,I,爰かしこ,ココカシコ,此処彼処,ココカシコ,爰かしこ,代名詞,,,和,会話,シテ,65
50-虎寛1792_06008,760,770,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,770,790,I,一見,イッケン,一見,イッケン,一見,名詞-普通名詞-サ変可能,,,漢,会話,シテ,65
50-虎寛1792_06008,790,810,I,致し,イタス,致す,イタシ,致し,動詞-非自立可能,文語四段-サ行,連用形-一般,和,会話,シテ,65
50-虎寛1792_06008,810,820,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,65
50-虎寛1792_06008,820,830,I,夫,ソレ,其れ,ソレ,夫,代名詞,,,和,会話,シテ,65
50-虎寛1792_06008,830,850,I,より,ヨリ,より,ヨリ,より,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,850,870,I,西国,サイコク,西国,サイコク,西国,名詞-普通名詞-一般,,,漢,会話,シテ,65
50-虎寛1792_06008,870,880,I,迄,マデ,まで,マデ,迄,助詞-副助詞,,,和,会話,シテ,65
50-虎寛1792_06008,880,890,I,も,モ,も,モ,も,助詞-係助詞,,,和,会話,シテ,65
50-虎寛1792_06008,890,910,I,廻国,カイコク,回国,カイコク,廻国,名詞-普通名詞-サ変可能,,,漢,会話,シテ,65
50-虎寛1792_06008,910,920,I,致,イタス,致す,イタサ,致,動詞-非自立可能,文語四段-サ行,未然形-一般,和,会話,シテ,65
50-虎寛1792_06008,920,930,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,会話,シテ,65
50-虎寛1792_06008,930,940,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,シテ,65
50-虎寛1792_06008,940,960,I,存る,ゾンズル,存ずる,ゾンズル,存る,動詞-一般,文語サ行変格,連体形-一般,混,会話,シテ,65
50-虎寛1792_06008,960,970,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,65
50-虎寛1792_06008,970,980,B,先,マズ,先ず,マズ,先,副詞,,,和,会話,シテ,65
50-虎寛1792_06008,980,1030,I,そろり〳〵,ソロリソロリ,そろりそろり,ソロリソロリ,そろり〳〵,副詞,,,和,会話,シテ,65
50-虎寛1792_06008,1030,1040,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,シテ,65
