sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_02015,10,20,B,萩,ハギ,萩,ハギ,萩,名詞-普通名詞-一般,,,和,,,302
50-虎寛1792_02015,20,40,I,大名,ダイミョウ,大名,ダイミョー,大名,名詞-普通名詞-一般,,,漢,,,302
50-虎寛1792_02015,40,60,B,遠国,オンゴク,遠国,オンゴク,遠国,名詞-普通名詞-一般,,,漢,会話,シテ,302
50-虎寛1792_02015,60,70,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,302
50-虎寛1792_02015,70,100,I,かくれ,カクレ,隠れ,カクレ,かくれ,名詞-普通名詞-一般,,,和,会話,シテ,302
50-虎寛1792_02015,100,110,I,も,モ,も,モ,も,助詞-係助詞,,,和,会話,シテ,302
50-虎寛1792_02015,110,130,I,ない,ナイ,無い,ナイ,ない,形容詞-非自立可能,形容詞,連体形-一般,和,会話,シテ,302
50-虎寛1792_02015,130,150,I,大名,ダイミョウ,大名,ダイミョー,大名,名詞-普通名詞-一般,,,漢,会話,シテ,302
50-虎寛1792_02015,150,170,I,です,デス,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,会話,シテ,302
50-虎寛1792_02015,170,180,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,302
50-虎寛1792_02015,180,200,B,永々,ナガナガ,長々,ナガナガ,永々,副詞,,,和,会話,シテ,302
50-虎寛1792_02015,200,220,I,在京,ザイキョウ,在京,ザイキョー,在京,名詞-普通名詞-サ変可能,,,漢,会話,シテ,302
50-虎寛1792_02015,220,240,I,致せ,イタス,致す,イタセ,致せ,動詞-非自立可能,文語四段-サ行,已然形-一般,和,会話,シテ,302
50-虎寛1792_02015,240,250,I,ば,バ,ば,バ,ば,助詞-接続助詞,,,和,会話,シテ,302
50-虎寛1792_02015,250,260,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,302
50-虎寛1792_02015,260,270,I,心,ココロ,心,ココロ,心,名詞-普通名詞-サ変可能,,,和,会話,シテ,302
