sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_07016,10,40,B,はちく,ハチク,淡竹,ハチク,はちく,名詞-普通名詞-一般,,,混,,,269
50-虎寛1792_07016,40,70,I,れんが,レンガ,連歌,レンガ,れんが,名詞-普通名詞-一般,,,漢,,,269
50-虎寛1792_07016,70,80,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,アド,269
50-虎寛1792_07016,80,90,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,アド,269
50-虎寛1792_07016,90,100,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,アド,269
50-虎寛1792_07016,100,120,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,アド,269
50-虎寛1792_07016,120,130,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,130,150,I,住居,スマイ,住まい,スマイ,住居,名詞-普通名詞-一般,,,和,会話,アド,269
50-虎寛1792_07016,150,170,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,アド,269
50-虎寛1792_07016,170,180,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,アド,269
50-虎寛1792_07016,180,190,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,アド,269
50-虎寛1792_07016,190,220,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,アド,269
50-虎寛1792_07016,220,230,I,。,,。,,。,補助記号-句点,,,記号,会話,アド,269
50-虎寛1792_07016,230,240,B,某,ソレガシ,某,ソレガシ,某,代名詞,,,和,会話,アド,269
50-虎寛1792_07016,240,260,I,等閑,トウカン,等閑,トーカン,等閑,名詞-普通名詞-一般,,,漢,会話,アド,269
50-虎寛1792_07016,260,280,I,なう,ナイ,無い,ノー,なう,形容詞-非自立可能,形容詞,連用形-ウ音便,和,会話,アド,269
50-虎寛1792_07016,280,300,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,アド,269
50-虎寛1792_07016,300,310,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,アド,269
50-虎寛1792_07016,310,320,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,320,330,I,、,,、,,、,補助記号-読点,,,記号,会話,アド,269
50-虎寛1792_07016,330,350,I,米銭,ベイセン,米銭,ベーセン,米銭,名詞-普通名詞-一般,,,漢,会話,アド,269
50-虎寛1792_07016,350,360,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,360,390,I,取かへ,トリカエル,取り替える,トリカエ,取かへ,動詞-一般,文語下二段-ハ行,連用形-一般,和,会話,アド,269
50-虎寛1792_07016,390,400,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,アド,269
50-虎寛1792_07016,400,430,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,アド,269
50-虎寛1792_07016,430,440,I,。,,。,,。,補助記号-句点,,,記号,会話,アド,269
50-虎寛1792_07016,440,460,B,最早,モハヤ,最早,モハヤ,最早,副詞,,,和,会話,アド,269
50-虎寛1792_07016,460,470,I,程,ホド,ほど,ホド,程,助詞-副助詞,,,和,会話,アド,269
50-虎寛1792_07016,470,500,I,久しい,ヒサシイ,久しい,ヒサシー,久しい,形容詞-一般,形容詞,連体形-一般,和,会話,アド,269
50-虎寛1792_07016,500,510,I,事,コト,事,コト,事,名詞-普通名詞-一般,,,和,会話,アド,269
50-虎寛1792_07016,510,520,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,アド,269
50-虎寛1792_07016,520,550,I,御座れ,ゴザル,御座る,ゴザレ,御座れ,動詞-非自立可能,文語四段-ラ行,已然形-一般,混,会話,アド,269
50-虎寛1792_07016,550,560,I,共,ドモ,ども,ドモ,共,助詞-接続助詞,,,和,会話,アド,269
50-虎寛1792_07016,560,570,I,、,,、,,、,補助記号-読点,,,記号,会話,アド,269
50-虎寛1792_07016,570,580,I,今,イマ,今,イマ,今,名詞-普通名詞-副詞可能,,,和,会話,アド,269
50-虎寛1792_07016,580,590,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,590,610,I,算用,サンヨウ,算用,サンヨー,算用,名詞-普通名詞-サ変可能,,,漢,会話,アド,269
50-虎寛1792_07016,610,630,I,致し,イタス,致す,イタシ,致し,動詞-非自立可能,文語四段-サ行,連用形-一般,和,会話,アド,269
50-虎寛1792_07016,630,650,I,ませ,マス,ます,マセ,ませ,助動詞,助動詞-マス,未然形-一般,和,会話,アド,269
50-虎寛1792_07016,650,660,I,ぬ,ズ,ず,ヌ,ぬ,助動詞,文語助動詞-ズ,連体形-一般,和,会話,アド,269
50-虎寛1792_07016,660,670,I,。,,。,,。,補助記号-句点,,,記号,会話,アド,269
50-虎寛1792_07016,670,680,B,此,コノ,此の,コノ,此,連体詞,,,和,会話,アド,269
50-虎寛1792_07016,680,690,I,間,アイダ,間,アイダ,間,名詞-普通名詞-副詞可能,,,和,会話,アド,269
50-虎寛1792_07016,690,700,I,も,モ,も,モ,も,助詞-係助詞,,,和,会話,アド,269
50-虎寛1792_07016,700,720,I,度々,タビタビ,度々,タビタビ,度々,副詞,,,和,会話,アド,269
50-虎寛1792_07016,720,730,I,人,ヒト,人,ヒト,人,名詞-普通名詞-一般,,,和,会話,アド,269
50-虎寛1792_07016,730,740,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,740,760,I,遣せ,オコセル,遣せる,オコセ,遣せ,動詞-一般,文語下二段-サ行,連用形-一般,和,会話,アド,269
50-虎寛1792_07016,760,770,I,共,トモ,とも,トモ,共,助詞-接続助詞,,,和,会話,アド,269
50-虎寛1792_07016,770,790,I,留守,ルス,留守,ルス,留守,名詞-普通名詞-サ変可能,,,漢,会話,アド,269
50-虎寛1792_07016,790,800,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,800,820,I,遣ひ,ツカウ,使う,ツカイ,遣ひ,動詞-一般,文語四段-ハ行,連用形-一般,和,会話,アド,269
50-虎寛1792_07016,820,830,I,、,,、,,、,補助記号-読点,,,記号,会話,アド,269
50-虎寛1792_07016,830,870,I,たま〳〵,タマタマ,偶々,タマタマ,たま〳〵,副詞,,,和,会話,アド,269
50-虎寛1792_07016,870,880,I,内,ウチ,内,ウチ,内,名詞-普通名詞-副詞可能,,,和,会話,アド,269
50-虎寛1792_07016,880,890,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,890,900,I,居,イル,居る,イ,居,動詞-非自立可能,文語上一段-ワ行,連用形-一般,和,会話,アド,269
50-虎寛1792_07016,900,910,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,アド,269
50-虎寛1792_07016,910,920,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,アド,269
50-虎寛1792_07016,920,940,I,悪口,アッコウ,悪口,アッコー,悪口,名詞-普通名詞-一般,,,漢,会話,アド,269
50-虎寛1792_07016,940,960,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,終止形-一般,和,会話,アド,269
50-虎寛1792_07016,960,970,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,970,980,I,申,モウス,申す,モース,申,動詞-非自立可能,文語四段-サ行,終止形-一般,和,会話,アド,269
50-虎寛1792_07016,980,990,I,。,,。,,。,補助記号-句点,,,記号,会話,アド,269
50-虎寛1792_07016,990,1010,B,成ら,ナル,成る,ナラ,成ら,動詞-非自立可能,文語四段-ラ行,未然形-一般,和,会話,アド,269
50-虎寛1792_07016,1010,1020,I,ず,ズ,ず,ズ,ず,助動詞,文語助動詞-ズ,連用形-一般,和,会話,アド,269
50-虎寛1792_07016,1020,1030,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,アド,269
50-虎寛1792_07016,1030,1050,I,成ら,ナル,成る,ナラ,成ら,動詞-非自立可能,文語四段-ラ行,未然形-一般,和,会話,アド,269
50-虎寛1792_07016,1050,1060,I,ぬ,ズ,ず,ヌ,ぬ,助動詞,文語助動詞-ズ,連体形-一般,和,会話,アド,269
50-虎寛1792_07016,1060,1070,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,1070,1080,I,申,モウス,申す,モーシ,申,動詞-非自立可能,文語四段-サ行,連用形-一般,和,会話,アド,269
50-虎寛1792_07016,1080,1090,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,アド,269
50-虎寛1792_07016,1090,1100,I,断,ダン,断,ダン,断,名詞-普通名詞-一般,,,漢,会話,アド,269
50-虎寛1792_07016,1100,1110,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,アド,269
50-虎寛1792_07016,1110,1120,I,申,モウス,申す,モーシ,申,動詞-非自立可能,文語四段-サ行,連用形-一般,和,会話,アド,269
50-虎寛1792_07016,1120,1130,I,た,タ,た,タ,た,助動詞,助動詞-タ,連体形-一般,和,会話,アド,269
50-虎寛1792_07016,1130,1150,I,成ら,ナリ,なり,ナラ,成ら,助動詞,文語助動詞-ナリ-断定,未然形-一般,和,会話,アド,269
50-虎寛1792_07016,1150,1160,I,ば,バ,ば,バ,ば,助詞-接続助詞,,,和,会話,アド,269
50-虎寛1792_07016,1160,1170,I,腹,ハラ,腹,ハラ,腹,名詞-普通名詞-一般,,,和,会話,アド,269
50-虎寛1792_07016,1170,1180,I,も,モ,も,モ,も,助詞-係助詞,,,和,会話,アド,269
50-虎寛1792_07016,1180,1190,I,立,タツ,立つ,タチ,立,動詞-一般,文語四段-タ行,連用形-一般,和,会話,アド,269
