sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_04013,10,30,B,をば,オバ,伯母,オバ,をば,名詞-普通名詞-一般,,,和,,,290
50-虎寛1792_04013,30,40,I,が,ガ,が,ガ,が,助詞-格助詞,,,和,,,290
50-虎寛1792_04013,40,60,I,さけ,サケ,酒,サケ,さけ,名詞-普通名詞-一般,,,和,,,290
50-虎寛1792_04013,60,70,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,シテ,290
50-虎寛1792_04013,70,80,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,290
50-虎寛1792_04013,80,90,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,シテ,290
50-虎寛1792_04013,90,110,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,シテ,290
50-虎寛1792_04013,110,120,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,290
50-虎寛1792_04013,120,140,I,住居,スマイ,住まい,スマイ,住居,名詞-普通名詞-一般,,,和,会話,シテ,290
50-虎寛1792_04013,140,160,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,シテ,290
50-虎寛1792_04013,160,170,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,シテ,290
50-虎寛1792_04013,170,180,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,シテ,290
50-虎寛1792_04013,180,210,I,御ざる,ゴザル,御座る,ゴザル,御ざる,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,シテ,290
50-虎寛1792_04013,210,220,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,290
50-虎寛1792_04013,220,230,B,某,ソレガシ,某,ソレガシ,某,代名詞,,,和,会話,シテ,290
50-虎寛1792_04013,230,240,I,山,ヤマ,山,ヤマ,山,名詞-普通名詞-一般,,,和,会話,シテ,290
50-虎寛1792_04013,240,250,I,一,ヒト,一,ヒト,一,名詞-数詞,,,和,会話,シテ,290
50-虎寛1792_04013,250,260,I,つ,ツ,つ,ツ,つ,接尾辞-名詞的-助数詞,,,和,会話,シテ,290
50-虎寛1792_04013,260,290,I,あなた,アナタ,彼方,アナタ,あなた,代名詞,,,和,会話,シテ,290
50-虎寛1792_04013,290,300,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,290
50-虎寛1792_04013,300,320,I,をば,オバ,伯母,オバ,をば,名詞-普通名詞-一般,,,和,会話,シテ,290
50-虎寛1792_04013,320,330,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,シテ,290
50-虎寛1792_04013,330,340,I,一,イチ,一,イチ,一,名詞-数詞,,,漢,会話,シテ,290
50-虎寛1792_04013,340,350,I,人,ニン,人,ニン,人,接尾辞-名詞的-一般,,,漢,会話,シテ,290
