sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_01002,10,30,B,目近,メヂカ,目近,メジカ,目近,名詞-普通名詞-一般,,,和,,,100
50-虎寛1792_01002,30,50,B,名乗,ナノリ,名乗り,ナノリ,名乗,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,50,90,I,末広がり,スエヒロガリ,末広がり,スエヒロガリ,末広がり,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,90,110,I,同断,ドウダン,同断,ドーダン,同断,名詞-普通名詞-一般,,,漢,割書き,,100
50-虎寛1792_01002,110,120,I,。,,。,,。,補助記号-句点,,,記号,割書き,,100
50-虎寛1792_01002,120,160,B,末広がり,スエヒロガリ,末広がり,スエヒロガリ,末広がり,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,160,170,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,170,190,I,進上,シンジョウ,進上,シンジョー,進上,名詞-普通名詞-サ変可能,,,漢,割書き,,100
50-虎寛1792_01002,190,200,I,申,モウス,申す,モーサ,申,動詞-非自立可能,文語四段-サ行,未然形-一般,和,割書き,,100
50-虎寛1792_01002,200,210,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,割書き,,100
50-虎寛1792_01002,210,220,I,と,ト,と,ト,と,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,220,230,I,云,イウ,言う,イウ,云,動詞-一般,文語四段-ハ行,連体形-一般,和,割書き,,100
50-虎寛1792_01002,230,240,I,所,トコロ,所,トコロ,所,名詞-普通名詞-副詞可能,,,和,割書き,,100
50-虎寛1792_01002,240,250,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,250,260,I,、,,、,,、,補助記号-読点,,,記号,割書き,,100
50-虎寛1792_01002,260,280,I,目近,メヂカ,目近,メジカ,目近,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,280,300,I,篭骨,コメボネ,籠骨,コメボネ,篭骨,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,300,310,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,310,330,I,進上,シンジョウ,進上,シンジョー,進上,名詞-普通名詞-サ変可能,,,漢,割書き,,100
50-虎寛1792_01002,330,340,I,申,モウス,申す,モーサ,申,動詞-非自立可能,文語四段-サ行,未然形-一般,和,割書き,,100
50-虎寛1792_01002,340,350,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,割書き,,100
50-虎寛1792_01002,350,360,I,と,ト,と,ト,と,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,360,380,I,存る,ゾンズル,存ずる,ゾンズル,存る,動詞-一般,文語サ行変格,連体形-一般,混,割書き,,100
50-虎寛1792_01002,380,390,I,と,ト,と,ト,と,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,390,400,I,云,イウ,言う,イウ,云,動詞-一般,文語四段-ハ行,連体形-一般,和,割書き,,100
50-虎寛1792_01002,400,420,I,斗り,バカリ,ばかり,バカリ,斗り,助詞-副助詞,,,和,割書き,,100
50-虎寛1792_01002,420,430,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,430,450,I,違ひ,チガイ,違い,チガイ,違ひ,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,450,470,I,なり,ナリ,なり,ナリ,なり,助動詞,文語助動詞-ナリ-断定,終止形-一般,和,割書き,,100
50-虎寛1792_01002,470,480,I,。,,。,,。,補助記号-句点,,,記号,割書き,,100
50-虎寛1792_01002,480,500,B,両人,リョウニン,両人,リョーニン,両人,名詞-普通名詞-一般,,,漢,割書き,,100
50-虎寛1792_01002,500,510,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,510,520,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,520,530,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,530,560,I,呼出し,ヨビイダス,呼び出だす,ヨビイダシ,呼出し,動詞-一般,文語四段-サ行,連用形-一般,和,割書き,,100
50-虎寛1792_01002,560,570,I,承,ウケタマワル,承る,ウケタマワラ,承,動詞-一般,文語四段-ラ行,未然形-一般,和,割書き,,100
50-虎寛1792_01002,570,580,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,割書き,,100
50-虎寛1792_01002,580,590,I,と,ト,と,ト,と,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,590,610,I,存る,ゾンズル,存ずる,ゾンズル,存る,動詞-一般,文語サ行変格,連体形-一般,混,割書き,,100
50-虎寛1792_01002,610,620,I,と,ト,と,ト,と,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,620,630,I,云,イウ,言う,イウ,云,動詞-一般,文語四段-ハ行,終止形-一般,和,割書き,,100
50-虎寛1792_01002,630,640,I,。,,。,,。,補助記号-句点,,,記号,割書き,,100
50-虎寛1792_01002,640,660,B,両人,リョウニン,両人,リョーニン,両人,名詞-普通名詞-一般,,,漢,割書き,,100
50-虎寛1792_01002,660,690,I,呼出し,ヨビイダス,呼び出だす,ヨビイダシ,呼出し,動詞-一般,文語四段-サ行,連用形-一般,和,割書き,,100
50-虎寛1792_01002,690,700,I,、,,、,,、,補助記号-読点,,,記号,割書き,,100
50-虎寛1792_01002,700,740,I,末広がり,スエヒロガリ,末広がり,スエヒロガリ,末広がり,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,740,750,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,750,760,I,通,トオリ,通り,トーリ,通,名詞-普通名詞-助数詞可能,,,和,割書き,,100
50-虎寛1792_01002,760,770,I,。,,。,,。,補助記号-句点,,,記号,割書き,,100
50-虎寛1792_01002,770,780,B,扠,サテ,扠,サテ,扠,接続詞,,,和,割書き,,100
50-虎寛1792_01002,780,800,I,太郎,タロウ,太郎,タロー,太郎,名詞-普通名詞-一般,,,漢,割書き,,100
50-虎寛1792_01002,800,840,I,くはじや,カジャ,冠者,カジャ,くはじや,名詞-普通名詞-一般,,,漢,割書き,,100
50-虎寛1792_01002,840,850,I,に,ニ,に,ニ,に,助詞-接続助詞,,,和,割書き,,100
50-虎寛1792_01002,850,870,I,目近,メヂカ,目近,メジカ,目近,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,870,880,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,880,890,I,求,モトメル,求める,モトメ,求,動詞-一般,文語下二段-マ行,連用形-一般,和,割書き,,100
50-虎寛1792_01002,890,900,I,て,テ,て,テ,て,助詞-接続助詞,,,和,割書き,,100
50-虎寛1792_01002,900,920,I,来い,クル,来る,コイ,来い,動詞-非自立可能,カ行変格,命令形,和,割書き,,100
50-虎寛1792_01002,920,930,I,と,ト,と,ト,と,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,930,940,I,云,イウ,言う,イウ,云,動詞-一般,文語四段-ハ行,終止形-一般,和,割書き,,100
50-虎寛1792_01002,940,950,I,、,,、,,、,補助記号-読点,,,記号,割書き,,100
50-虎寛1792_01002,950,970,I,次郎,ジロウ,次郎,ジロー,次郎,名詞-普通名詞-一般,,,漢,割書き,,100
50-虎寛1792_01002,970,1010,I,くはじや,カジャ,冠者,カジャ,くはじや,名詞-普通名詞-一般,,,漢,割書き,,100
50-虎寛1792_01002,1010,1020,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,1020,1030,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,割書き,,100
50-虎寛1792_01002,1030,1050,I,こめ,コメ,米,コメ,こめ,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,1050,1060,I,骨,ホネ,骨,ホネ,骨,名詞-普通名詞-一般,,,和,割書き,,100
50-虎寛1792_01002,1060,1070,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,1070,1080,I,求,モトメル,求める,モトメ,求,動詞-一般,文語下二段-マ行,連用形-一般,和,割書き,,100
50-虎寛1792_01002,1080,1090,I,て,テ,て,テ,て,助詞-接続助詞,,,和,割書き,,100
50-虎寛1792_01002,1090,1110,I,来い,クル,来る,コイ,来い,動詞-非自立可能,カ行変格,命令形,和,割書き,,100
50-虎寛1792_01002,1110,1120,I,と,ト,と,ト,と,助詞-格助詞,,,和,割書き,,100
50-虎寛1792_01002,1120,1140,I,言付,イイツケル,言い付ける,イーツケ,言付,動詞-一般,文語下二段-カ行,連用形-一般,和,割書き,,100
50-虎寛1792_01002,1140,1150,I,て,テ,て,テ,て,助詞-接続助詞,,,和,割書き,,100
50-虎寛1792_01002,1150,1160,I,座,ザ,座,ザ,座,名詞-普通名詞-一般,,,漢,割書き,,100
50-虎寛1792_01002,1160,1170,I,着,キル,着る,キ,着,動詞-一般,文語上一段-カ行,連用形-一般,和,割書き,,100
50-虎寛1792_01002,1170,1180,I,。,,。,,。,補助記号-句点,,,記号,割書き,,100
50-虎寛1792_01002,1180,1220,B,なう〳〵,ノウノウ,のうのう,ノーノー,なう〳〵,副詞,,,和,会話,太郎冠者,100
50-虎寛1792_01002,1220,1230,I,。,,。,,。,補助記号-句点,,,記号,会話,太郎冠者,100
50-虎寛1792_01002,1230,1250,B,何事,ナニゴト,何事,ナニゴト,何事,名詞-普通名詞-一般,,,和,会話,次郎冠者,100
50-虎寛1792_01002,1250,1270,I,じや,ジャ,じゃ,ジャ,じや,助動詞,助動詞-ジャ,終止形-一般,和,会話,次郎冠者,100
50-虎寛1792_01002,1270,1280,I,。,,。,,。,補助記号-句点,,,記号,会話,次郎冠者,100
50-虎寛1792_01002,1280,1300,B,こち,コチ,此方,コチ,こち,代名詞,,,和,会話,太郎冠者,100
50-虎寛1792_01002,1300,1310,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,太郎冠者,100
50-虎寛1792_01002,1310,1330,I,頼う,タノム,頼む,タノー,頼う,動詞-一般,文語四段-マ行,連用形-ウ音便,和,会話,太郎冠者,100
50-虎寛1792_01002,1330,1340,I,だ,タ,た,ダ,だ,助動詞,助動詞-タ,連体形-一般,和,会話,太郎冠者,100
50-虎寛1792_01002,1340,1350,I,人,ヒト,人,ヒト,人,名詞-普通名詞-一般,,,和,会話,太郎冠者,100
50-虎寛1792_01002,1350,1360,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,太郎冠者,100
50-虎寛1792_01002,1360,1370,I,様,ヨウ,様,ヨー,様,形状詞-助動詞語幹,,,漢,会話,太郎冠者,100
50-虎寛1792_01002,1370,1380,I,に,ナリ,なり,ニ,に,助動詞,文語助動詞-ナリ-断定,連用形-ニ,和,会話,太郎冠者,100
50-虎寛1792_01002,1380,1390,I,、,,、,,、,補助記号-読点,,,記号,会話,太郎冠者,100
50-虎寛1792_01002,1390,1400,I,物,モノ,物,モノ,物,名詞-普通名詞-サ変可能,,,和,会話,太郎冠者,100
