sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_07009,10,50,B,かうやく,コウヤク,膏薬,コーヤク,かうやく,名詞-普通名詞-一般,,,漢,,,231
50-虎寛1792_07009,50,70,I,ねり,ネリ,練り,ネリ,ねり,名詞-普通名詞-一般,,,和,,,231
50-虎寛1792_07009,70,80,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,アド,231
50-虎寛1792_07009,80,90,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,アド,231
50-虎寛1792_07009,90,110,I,鎌倉,カマクラ,カマクラ,カマクラ,鎌倉,名詞-固有名詞-地名-一般,,,固,会話,アド,231
50-虎寛1792_07009,110,120,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,120,140,I,膏薬,コウヤク,膏薬,コーヤク,膏薬,名詞-普通名詞-一般,,,漢,会話,アド,231
50-虎寛1792_07009,140,150,I,煉,ネリ,練り,ネリ,煉,名詞-普通名詞-一般,,,和,会話,アド,231
50-虎寛1792_07009,150,160,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,アド,231
50-虎寛1792_07009,160,190,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,アド,231
50-虎寛1792_07009,190,200,I,。,,。,,。,補助記号-句点,,,記号,会話,アド,231
50-虎寛1792_07009,200,210,B,某,ソレガシ,某,ソレガシ,某,代名詞,,,和,会話,アド,231
50-虎寛1792_07009,210,220,I,が,ガ,が,ガ,が,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,220,240,I,膏薬,コウヤク,膏薬,コーヤク,膏薬,名詞-普通名詞-一般,,,漢,会話,アド,231
50-虎寛1792_07009,240,250,I,程,ホド,ほど,ホド,程,助詞-副助詞,,,和,会話,アド,231
50-虎寛1792_07009,250,280,I,つよい,ツヨイ,強い,ツヨイ,つよい,形容詞-一般,形容詞,連体形-一般,和,会話,アド,231
50-虎寛1792_07009,280,300,I,膏薬,コウヤク,膏薬,コーヤク,膏薬,名詞-普通名詞-一般,,,漢,会話,アド,231
50-虎寛1792_07009,300,310,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,アド,231
50-虎寛1792_07009,310,330,I,有る,アル,有る,アル,有る,動詞-非自立可能,文語ラ行変格,連体形-一般,和,会話,アド,231
50-虎寛1792_07009,330,350,I,まい,マイ,まい,マイ,まい,助動詞,助動詞-マイ,終止形-一般,和,会話,アド,231
50-虎寛1792_07009,350,360,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,360,380,I,存る,ゾンズル,存ずる,ゾンズル,存る,動詞-一般,文語サ行変格,連体形-一般,混,会話,アド,231
50-虎寛1792_07009,380,390,I,所,トコロ,所,トコロ,所,名詞-普通名詞-副詞可能,,,和,会話,アド,231
50-虎寛1792_07009,390,400,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,400,410,I,、,,、,,、,補助記号-読点,,,記号,会話,アド,231
50-虎寛1792_07009,410,430,I,また,マタ,又,マタ,また,副詞,,,和,会話,アド,231
50-虎寛1792_07009,430,440,I,都,ミヤコ,都,ミヤコ,都,名詞-普通名詞-一般,,,和,会話,アド,231
50-虎寛1792_07009,440,450,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,450,460,I,も,モ,も,モ,も,助詞-係助詞,,,和,会話,アド,231
50-虎寛1792_07009,460,480,I,強い,ツヨイ,強い,ツヨイ,強い,形容詞-一般,形容詞,連体形-一般,和,会話,アド,231
50-虎寛1792_07009,480,500,I,膏薬,コウヤク,膏薬,コーヤク,膏薬,名詞-普通名詞-一般,,,漢,会話,アド,231
50-虎寛1792_07009,500,510,I,が,ガ,が,ガ,が,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,510,530,I,有る,アル,有る,アル,有る,動詞-非自立可能,文語ラ行変格,連体形-一般,和,会話,アド,231
50-虎寛1792_07009,530,540,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,540,550,I,申,モウス,申す,モース,申,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,アド,231
50-虎寛1792_07009,550,560,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,560,570,I,依,ヨル,因る,ヨッ,依,動詞-一般,文語四段-ラ行,連用形-促音便,和,会話,アド,231
50-虎寛1792_07009,570,580,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,アド,231
50-虎寛1792_07009,580,590,I,、,,、,,、,補助記号-読点,,,記号,会話,アド,231
50-虎寛1792_07009,590,600,I,急,イソグ,急ぐ,イソギ,急,動詞-一般,文語四段-ガ行,連用形-一般,和,会話,アド,231
50-虎寛1792_07009,600,610,I,都,ミヤコ,都,ミヤコ,都,名詞-普通名詞-一般,,,和,会話,アド,231
50-虎寛1792_07009,610,620,I,へ,ヘ,へ,エ,へ,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,620,640,I,登り,ノボル,上る,ノボリ,登り,動詞-一般,文語四段-ラ行,連用形-一般,和,会話,アド,231
50-虎寛1792_07009,640,650,I,、,,、,,、,補助記号-読点,,,記号,会話,アド,231
50-虎寛1792_07009,650,670,I,膏薬,コウヤク,膏薬,コーヤク,膏薬,名詞-普通名詞-一般,,,漢,会話,アド,231
50-虎寛1792_07009,670,680,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,アド,231
50-虎寛1792_07009,680,690,I,吸,スウ,吸う,スイ,吸,動詞-一般,文語四段-ハ行,連用形-一般,和,会話,アド,231
50-虎寛1792_07009,690,720,I,くらべ,クラベル,比べる,クラベ,くらべ,動詞-一般,文語下二段-バ行,連用形-一般,和,会話,アド,231
50-虎寛1792_07009,720,730,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,アド,231
50-虎寛1792_07009,730,740,I,見,ミル,見る,ミ,見,動詞-非自立可能,文語上一段-マ行,未然形-一般,和,会話,アド,231
50-虎寛1792_07009,740,750,I,う,ウ,う,ウ,う,助動詞,無変化型,終止形-一般,和,会話,アド,231
50-虎寛1792_07009,750,760,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,アド,231
