sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_04017,10,30,B,かま,カマ,釜,カマ,かま,名詞-普通名詞-一般,,,和,,,320
50-虎寛1792_04017,30,50,I,ばら,ハラ,原,バラ,ばら,名詞-普通名詞-一般,,,和,,,320
50-虎寛1792_04017,50,60,B,初,ハジメ,初め,ハジメ,初,名詞-普通名詞-副詞可能,,,和,割書き,,320
50-虎寛1792_04017,60,70,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,割書き,,320
50-虎寛1792_04017,70,100,I,どもり,ドモリ,吃り,ドモリ,どもり,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,100,110,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,割書き,,320
50-虎寛1792_04017,110,140,I,ごとく,ゴトシ,ごとし,ゴトク,ごとく,助動詞,文語助動詞-ゴトシ,連用形-一般,和,割書き,,320
50-虎寛1792_04017,140,150,I,、,,、,,、,補助記号-読点,,,記号,割書き,,320
50-虎寛1792_04017,150,170,I,して,シテ,仕手,シテ,シテ,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,170,180,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,320
50-虎寛1792_04017,180,190,I,女,オンナ,女,オンナ,女,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,190,210,I,追ふ,オウ,追う,オー,追ふ,動詞-一般,文語四段-ハ行,連用形-ウ音便,和,割書き,,320
50-虎寛1792_04017,210,220,I,て,テ,て,テ,て,助詞-接続助詞,,,和,割書き,,320
50-虎寛1792_04017,220,240,I,舞台,ブタイ,舞台,ブタイ,舞台,名詞-普通名詞-一般,,,漢,割書き,,320
50-虎寛1792_04017,240,250,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,320
50-虎寛1792_04017,250,260,I,一,イチ,一,イッ,一,名詞-数詞,,,漢,割書き,,320
50-虎寛1792_04017,260,280,I,ぺん,ヘン,遍,ペン,ぺん,接尾辞-名詞的-助数詞,,,漢,割書き,,320
50-虎寛1792_04017,280,300,I,廻る,マワル,回る,マワル,廻る,動詞-非自立可能,文語四段-ラ行,終止形-一般,和,割書き,,320
50-虎寛1792_04017,300,310,I,。,,。,,。,補助記号-句点,,,記号,割書き,,320
50-虎寛1792_04017,310,330,B,中媒,チュウバイ,中媒,チューバイ,中媒,名詞-普通名詞-一般,,,漢,割書き,,320
50-虎寛1792_04017,330,340,I,跡,アト,跡,アト,跡,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,340,360,I,より,ヨリ,より,ヨリ,より,助詞-格助詞,,,和,割書き,,320
50-虎寛1792_04017,360,370,I,付,ツケル,付ける,ツケ,付,動詞-非自立可能,文語下二段-カ行,連用形-一般,和,割書き,,320
50-虎寛1792_04017,370,380,I,て,テ,て,テ,て,助詞-接続助詞,,,和,割書き,,320
50-虎寛1792_04017,380,390,I,出,イデル,出でる,イデ,出,動詞-一般,文語下二段-ダ行,連用形-一般,和,割書き,,320
50-虎寛1792_04017,390,400,I,、,,、,,、,補助記号-読点,,,記号,割書き,,320
50-虎寛1792_04017,400,420,I,太鼓,タイコ,太鼓,タイコ,太鼓,名詞-普通名詞-一般,,,漢,割書き,,320
50-虎寛1792_04017,420,430,I,座,ザ,座,ザ,座,名詞-普通名詞-一般,,,漢,割書き,,320
50-虎寛1792_04017,430,450,I,にて,ニテ,にて,ニテ,にて,助詞-格助詞,,,和,割書き,,320
50-虎寛1792_04017,450,470,I,見合,ミアワセル,見合わせる,ミアワセ,見合,動詞-一般,文語下二段-サ行,連用形-一般,和,割書き,,320
50-虎寛1792_04017,470,480,I,、,,、,,、,補助記号-読点,,,記号,割書き,,320
50-虎寛1792_04017,480,490,I,女,オンナ,女,オンナ,女,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,490,510,I,追ふ,オウ,追う,オー,追ふ,動詞-一般,文語四段-ハ行,連用形-ウ音便,和,割書き,,320
50-虎寛1792_04017,510,520,I,て,テ,て,テ,て,助詞-接続助詞,,,和,割書き,,320
50-虎寛1792_04017,520,540,I,来る,クル,来る,クル,来る,動詞-非自立可能,文語カ行変格,連体形-一般,和,割書き,,320
50-虎寛1792_04017,540,550,I,所,トコロ,所,トコロ,所,名詞-普通名詞-副詞可能,,,和,割書き,,320
50-虎寛1792_04017,550,560,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,割書き,,320
50-虎寛1792_04017,560,580,I,留る,トマル,止まる,トマル,留る,動詞-一般,文語四段-ラ行,終止形-一般,和,割書き,,320
50-虎寛1792_04017,580,590,I,。,,。,,。,補助記号-句点,,,記号,割書き,,320
50-虎寛1792_04017,590,610,B,して,シテ,仕手,シテ,シテ,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,610,620,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,割書き,,320
50-虎寛1792_04017,620,630,I,一,イチ,一,イチ,一,名詞-数詞,,,漢,割書き,,320
50-虎寛1792_04017,630,640,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,割書き,,320
50-虎寛1792_04017,640,650,I,松,マツ,松,マツ,松,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,650,660,I,へ,ヘ,へ,エ,へ,助詞-格助詞,,,和,割書き,,320
50-虎寛1792_04017,660,680,I,にげ,ニゲル,逃げる,ニゲ,にげ,動詞-一般,文語下二段-ガ行,連用形-一般,和,割書き,,320
50-虎寛1792_04017,680,690,I,て,テ,て,テ,て,助詞-接続助詞,,,和,割書き,,320
50-虎寛1792_04017,690,700,I,行,イク,行く,ユク,行,動詞-非自立可能,文語四段-カ行,終止形-一般,和,割書き,,320
50-虎寛1792_04017,700,710,I,。,,。,,。,補助記号-句点,,,記号,割書き,,320
50-虎寛1792_04017,710,720,B,詞,コトバ,言葉,コトバ,詞,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,720,730,I,も,モ,も,モ,も,助詞-係助詞,,,和,割書き,,320
50-虎寛1792_04017,730,760,I,どもり,ドモリ,吃り,ドモリ,どもり,名詞-普通名詞-一般,,,和,割書き,,320
50-虎寛1792_04017,760,780,I,同断,ドウダン,同断,ドーダン,同断,名詞-普通名詞-一般,,,漢,割書き,,320
50-虎寛1792_04017,780,790,I,。,,。,,。,補助記号-句点,,,記号,割書き,,320
50-虎寛1792_04017,790,800,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,済人,320
