sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_02022,10,30,B,昆布,コンブ,昆布,コブ,昆布,名詞-普通名詞-一般,,,漢,,,343
50-虎寛1792_02022,30,50,I,うり,ウリ,売り,ウリ,うり,接尾辞-名詞的-一般,,,和,,,343
50-虎寛1792_02022,50,70,B,名乗,ナノリ,名乗り,ナノリ,名乗,名詞-普通名詞-一般,,,和,割書き,,343
50-虎寛1792_02022,70,80,I,二,ニ,二,ニ,二,名詞-数詞,,,漢,割書き,,343
50-虎寛1792_02022,80,90,I,人,ニン,人,ニン,人,接尾辞-名詞的-一般,,,漢,割書き,,343
50-虎寛1792_02022,90,110,I,大名,ダイミョウ,大名,ダイミョー,大名,名詞-普通名詞-一般,,,漢,割書き,,343
50-虎寛1792_02022,110,120,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,割書き,,343
50-虎寛1792_02022,120,150,I,ごとく,ゴトシ,ごとし,ゴトク,ごとく,助動詞,文語助動詞-ゴトシ,連用形-一般,和,割書き,,343
50-虎寛1792_02022,150,160,I,云,イウ,言う,イウ,云,動詞-一般,文語四段-ハ行,連用形-ウ音便,和,割書き,,343
50-虎寛1792_02022,160,170,I,て,テ,て,テ,て,助詞-接続助詞,,,和,割書き,,343
50-虎寛1792_02022,170,180,I,都,ミヤコ,都,ミヤコ,都,名詞-普通名詞-一般,,,和,割書き,,343
50-虎寛1792_02022,180,190,I,へ,ヘ,へ,エ,へ,助詞-格助詞,,,和,割書き,,343
50-虎寛1792_02022,190,210,I,登る,ノボル,上る,ノボル,登る,動詞-一般,文語四段-ラ行,終止形-一般,和,割書き,,343
50-虎寛1792_02022,210,220,I,。,,。,,。,補助記号-句点,,,記号,割書き,,343
50-虎寛1792_02022,220,240,B,道行,ミチユキ,道行,ミチユキ,道行,名詞-普通名詞-一般,,,和,割書き,,343
50-虎寛1792_02022,240,250,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,割書き,,343
50-虎寛1792_02022,250,260,I,人,ヒト,人,ヒト,人,名詞-普通名詞-一般,,,和,割書き,,343
