sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_02004,10,40,B,文相撲,フミズモウ,文相撲,フズモー,文相撲,名詞-普通名詞-一般,,,和,,,242
50-虎寛1792_02004,40,70,B,をん国,オンゴク,遠国,オンゴク,をん国,名詞-普通名詞-一般,,,漢,会話,シテ,242
50-虎寛1792_02004,70,80,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,242
50-虎寛1792_02004,80,100,I,隠れ,カクレ,隠れ,カクレ,隠れ,名詞-普通名詞-一般,,,和,会話,シテ,242
50-虎寛1792_02004,100,110,I,も,モ,も,モ,も,助詞-係助詞,,,和,会話,シテ,242
50-虎寛1792_02004,110,130,I,ない,ナイ,無い,ナイ,ない,形容詞-非自立可能,形容詞,連体形-一般,和,会話,シテ,242
50-虎寛1792_02004,130,150,I,大名,ダイミョウ,大名,ダイミョー,大名,名詞-普通名詞-一般,,,漢,会話,シテ,242
50-虎寛1792_02004,150,170,I,です,デス,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,会話,シテ,242
50-虎寛1792_02004,170,180,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,242
50-虎寛1792_02004,180,200,B,加様,カヨウ,斯様,カヨー,加様,形状詞-一般,,,混,会話,シテ,242
50-虎寛1792_02004,200,210,I,に,ナリ,なり,ニ,に,助動詞,文語助動詞-ナリ-断定,連用形-ニ,和,会話,シテ,242
50-虎寛1792_02004,210,220,I,過,アヤマチ,過ち,アヤマチ,過,名詞-普通名詞-一般,,,和,会話,シテ,242
50-虎寛1792_02004,220,240,I,をば,ヲバ,をば,オバ,をば,助詞-格助詞,,,和,会話,シテ,242
50-虎寛1792_02004,240,260,I,申せ,モウス,申す,モーセ,申せ,動詞-非自立可能,文語四段-サ行,已然形-一般,和,会話,シテ,242
50-虎寛1792_02004,260,280,I,ども,ドモ,ども,ドモ,ども,助詞-接続助詞,,,和,会話,シテ,242
50-虎寛1792_02004,280,290,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,242
50-虎寛1792_02004,290,320,I,召仕ふ,メシツカウ,召し使う,メシツカウ,召仕ふ,動詞-一般,文語四段-ハ行,連体形-一般,和,会話,シテ,242
50-虎寛1792_02004,320,330,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,シテ,242
50-虎寛1792_02004,330,340,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,242
50-虎寛1792_02004,340,350,I,只,タダ,唯,タダ,只,副詞,,,和,会話,シテ,242
50-虎寛1792_02004,350,360,I,一,イチ,一,イチ,一,名詞-数詞,,,漢,会話,シテ,242
50-虎寛1792_02004,360,370,I,人,ニン,人,ニン,人,接尾辞-名詞的-一般,,,漢,会話,シテ,242
50-虎寛1792_02004,370,380,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,シテ,242
50-虎寛1792_02004,380,410,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,シテ,242
50-虎寛1792_02004,410,420,I,。,,。,,。,補助記号-句点,,,記号,会話,シテ,242
50-虎寛1792_02004,420,430,B,一,イチ,一,イチ,一,名詞-数詞,,,漢,会話,シテ,242
50-虎寛1792_02004,430,440,I,人,ニン,人,ニン,人,接尾辞-名詞的-一般,,,漢,会話,シテ,242
50-虎寛1792_02004,440,450,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,シテ,242
50-虎寛1792_02004,450,460,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,シテ,242
50-虎寛1792_02004,460,480,I,遣ひ,ツカウ,使う,ツカイ,遣ひ,動詞-一般,文語四段-ハ行,連用形-一般,和,会話,シテ,242
50-虎寛1792_02004,480,500,I,足ら,タル,足る,タラ,足ら,動詞-一般,文語四段-ラ行,未然形-一般,和,会話,シテ,242
50-虎寛1792_02004,500,510,I,ぬ,ズ,ず,ヌ,ぬ,助動詞,文語助動詞-ズ,連体形-一般,和,会話,シテ,242
50-虎寛1792_02004,510,520,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,シテ,242
50-虎寛1792_02004,520,530,I,依,ヨル,因る,ヨッ,依,動詞-一般,文語四段-ラ行,連用形-促音便,和,会話,シテ,242
50-虎寛1792_02004,530,540,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,シテ,242
50-虎寛1792_02004,540,550,I,、,,、,,、,補助記号-読点,,,記号,会話,シテ,242
50-虎寛1792_02004,550,570,I,今度,コンド,今度,コンド,今度,名詞-普通名詞-副詞可能,,,漢,会話,シテ,242
50-虎寛1792_02004,570,590,I,新参,シンザン,新参,シンザン,新参,名詞-普通名詞-一般,,,漢,会話,シテ,242
50-虎寛1792_02004,590,600,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,シテ,242
50-虎寛1792_02004,600,610,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,シテ,242
50-虎寛1792_02004,610,620,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,シテ,242
50-虎寛1792_02004,620,640,I,数多,アマタ,数多,アマタ,数多,副詞,,,和,会話,シテ,242
50-虎寛1792_02004,640,660,I,抱え,カカエル,抱える,カカエ,抱え,動詞-一般,文語下二段-ハ行,未然形-一般,和,会話,シテ,242
