sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_04023,10,40,B,いもじ,イモジ,い文字,イモジ,いもじ,名詞-普通名詞-一般,,,混,,,366
50-虎寛1792_04023,40,50,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,主,366
50-虎寛1792_04023,50,60,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,主,366
50-虎寛1792_04023,60,70,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,主,366
50-虎寛1792_04023,70,90,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,主,366
50-虎寛1792_04023,90,100,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,主,366
50-虎寛1792_04023,100,120,I,住居,スマイ,住まい,スマイ,住居,名詞-普通名詞-一般,,,和,会話,主,366
50-虎寛1792_04023,120,140,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,主,366
50-虎寛1792_04023,140,150,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,主,366
50-虎寛1792_04023,150,160,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,主,366
50-虎寛1792_04023,160,190,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,主,366
50-虎寛1792_04023,190,200,I,。,,。,,。,補助記号-句点,,,記号,会話,主,366
50-虎寛1792_04023,200,240,B,恥かしい,ハズカシイ,恥ずかしい,ハズカシー,恥かしい,形容詞-一般,形容詞,連体形-一般,和,会話,主,366
50-虎寛1792_04023,240,260,I,申事,モウシゴト,申し事,モーシゴト,申事,名詞-普通名詞-一般,,,和,会話,主,366
50-虎寛1792_04023,260,270,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,主,366
50-虎寛1792_04023,270,280,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,主,366
50-虎寛1792_04023,280,310,I,御座る,ゴザル,御座る,ゴザル,御座る,動詞-非自立可能,文語四段-ラ行,連体形-一般,混,会話,主,366
50-虎寛1792_04023,310,320,I,が,ガ,が,ガ,が,助詞-接続助詞,,,和,会話,主,366
50-虎寛1792_04023,320,330,I,、,,、,,、,補助記号-読点,,,記号,会話,主,366
50-虎寛1792_04023,330,340,I,某,ソレガシ,某,ソレガシ,某,代名詞,,,和,会話,主,366
50-虎寛1792_04023,340,370,I,いまだ,イマダ,未だ,イマダ,いまだ,副詞,,,和,会話,主,366
50-虎寛1792_04023,370,410,I,似合敷い,ニアワシイ,似合わしい,ニアワシー,似合敷い,形容詞-一般,形容詞-一般,連体形-イ音便,和,会話,主,366
50-虎寛1792_04023,410,420,I,妻,ツマ,妻,ツマ,妻,名詞-普通名詞-一般,,,和,会話,主,366
50-虎寛1792_04023,420,430,I,が,ガ,が,ガ,が,助詞-格助詞,,,和,会話,主,366
50-虎寛1792_04023,430,460,I,御座ら,ゴザル,御座る,ゴザラ,御座ら,動詞-非自立可能,文語四段-ラ行,未然形-一般,混,会話,主,366
50-虎寛1792_04023,460,470,I,ぬ,ズ,ず,ヌ,ぬ,助動詞,文語助動詞-ズ,連体形-一般,和,会話,主,366
50-虎寛1792_04023,470,480,I,。,,。,,。,補助記号-句点,,,記号,会話,主,366
50-虎寛1792_04023,480,490,B,夫,ソレ,其れ,ソレ,夫,代名詞,,,和,会話,主,366
50-虎寛1792_04023,490,500,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,主,366
50-虎寛1792_04023,500,510,I,付,ツク,付く,ツキ,付,動詞-非自立可能,文語四段-カ行,連用形-一般,和,会話,主,366
50-虎寛1792_04023,510,520,I,、,,、,,、,補助記号-読点,,,記号,会話,主,366
50-虎寛1792_04023,520,540,I,清水,キヨミズ,キヨミズ,キヨミズ,清水,名詞-固有名詞-地名-一般,,,固,会話,主,366
50-虎寛1792_04023,540,550,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,主,366
50-虎寛1792_04023,550,580,I,観世音,カンゼオン,観世音,カンゼオン,観世音,名詞-普通名詞-一般,,,漢,会話,主,366
50-虎寛1792_04023,580,590,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,主,366
50-虎寛1792_04023,590,610,I,験仏,ゲンブツ,験仏,ゲンブツ,験仏,名詞-普通名詞-一般,,,漢,会話,主,366
50-虎寛1792_04023,610,620,I,者,シャ,者,シャ,者,接尾辞-名詞的-一般,,,漢,会話,主,366
50-虎寛1792_04023,620,640,I,じや,ジャ,じゃ,ジャ,じや,助動詞,助動詞-ジャ,終止形-一般,和,会話,主,366
50-虎寛1792_04023,640,650,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,主,366
50-虎寛1792_04023,650,660,I,申,モウス,申す,モース,申,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,主,366
50-虎寛1792_04023,660,670,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,主,366
50-虎寛1792_04023,670,680,I,依,ヨル,因る,ヨッ,依,動詞-一般,文語四段-ラ行,連用形-促音便,和,会話,主,366
